02.01.22 08:16,15.57
02.01.22 08:17,15.56
02.01.22 08:18,15.41
02.01.22 08:19,15.35
02.01.22 08:20,15.31
02.01.22 08:21,15.27
02.01.22 08:22,15.33
02.01.22 08:23,15.34
02.01.22 08:24,15.39
02.01.22 08:25,15.39
02.01.22 08:26,15.33
02.01.22 08:27,15.32
02.01.22 08:28,15.49
02.01.22 08:31,15.42
02.01.22 08:32,15.54
02.01.22 08:33,15.63
02.01.22 08:34,17.0
02.01.22 08:35,18.42
02.01.22 08:36,19.21
02.01.22 08:37,19.66
02.01.22 08:38,19.95
02.01.22 08:39,20.21
02.01.22 08:40,20.36
02.01.22 08:41,20.51
02.01.22 08:42,20.55
02.01.22 08:43,20.7
02.01.22 08:44,20.75
02.01.22 08:45,20.83
02.01.22 08:46,20.87
02.01.22 08:47,20.9
02.01.22 08:48,20.96
02.01.22 08:49,21.09
02.01.22 08:50,21.13
02.01.22 08:51,21.16
02.01.22 08:52,21.24
02.01.22 08:53,21.19
02.01.22 09:11,21.63
02.01.22 09:12,21.64
02.01.22 09:13,21.62
02.01.22 09:14,21.7
02.01.22 09:15,21.73
02.01.22 09:16,21.8
02.01.22 09:17,21.75
02.01.22 09:18,21.78
02.01.22 09:19,21.85
02.01.22 09:20,21.91
02.01.22 09:21,21.93
02.01.22 09:22,21.91
02.01.22 09:23,21.92
02.01.22 09:24,21.94
02.01.22 09:25,21.97
02.01.22 09:26,21.95
02.01.22 09:27,21.93
02.01.22 09:28,21.97
02.01.22 09:29,22.0
02.01.22 09:30,21.99
02.01.22 09:31,21.98
02.01.22 09:32,21.99
02.01.22 09:33,21.99
02.01.22 09:34,22.03
02.01.22 09:35,22.07
02.01.22 09:36,22.02
02.01.22 09:37,22.09
02.01.22 09:38,22.08
02.01.22 09:39,22.13
02.01.22 09:40,22.17
02.01.22 09:41,22.18
02.01.22 09:42,22.18
02.01.22 09:43,22.18
02.01.22 09:44,22.2
02.01.22 09:45,22.21
02.01.22 09:46,22.25
02.01.22 09:47,22.21
02.01.22 09:48,22.22
02.01.22 09:49,22.23
02.01.22 09:50,22.18
02.01.22 09:51,22.21
02.01.22 09:52,22.25
02.01.22 09:53,22.23
02.01.22 09:54,22.24
02.01.22 09:55,22.25
02.01.22 09:56,22.21
02.01.22 09:57,22.21
02.01.22 09:58,22.26
02.01.22 09:59,22.28
02.01.22 10:00,22.36
02.01.22 10:01,22.45
02.01.22 10:02,22.51
02.01.22 10:03,22.54
02.01.22 10:04,22.57
02.01.22 10:05,22.57
02.01.22 10:06,22.52
02.01.22 10:07,22.5
02.01.22 10:08,22.47
02.01.22 10:09,22.43
02.01.22 10:10,22.43
02.01.22 10:11,22.47
02.01.22 10:12,22.51
02.01.22 10:13,22.52
02.01.22 10:14,22.59
02.01.22 10:15,22.56
02.01.22 10:16,22.56
02.01.22 10:17,22.57
02.01.22 10:18,22.54
02.01.22 10:19,22.55
02.01.22 10:20,22.59
02.01.22 10:21,22.55
02.01.22 10:22,22.53
02.01.22 10:23,22.53
02.01.22 10:24,22.53
02.01.22 10:25,22.49
02.01.22 10:26,22.49
02.01.22 10:27,22.49
02.01.22 10:28,22.55
02.01.22 10:29,22.55
02.01.22 10:30,22.53
02.01.22 10:31,22.53
02.01.22 10:32,22.54
02.01.22 10:33,22.56
02.01.22 10:34,22.56
02.01.22 10:35,22.54
02.01.22 10:36,22.51
02.01.22 10:37,22.5
02.01.22 10:38,22.49
02.01.22 10:39,22.51
02.01.22 10:40,22.53
02.01.22 10:41,22.53
02.01.22 10:42,22.54
02.01.22 10:43,22.5
02.01.22 10:44,22.52
02.01.22 10:45,22.52
02.01.22 10:46,22.55
02.01.22 10:47,22.59
02.01.22 10:48,22.61
02.01.22 10:49,22.61
02.01.22 10:50,22.64
02.01.22 10:51,22.67
02.01.22 10:52,22.68
02.01.22 10:53,22.73
02.01.22 10:54,22.75
02.01.22 10:55,22.7
02.01.22 10:56,22.73
02.01.22 10:57,22.76
02.01.22 10:58,22.76
02.01.22 10:59,22.77
02.01.22 11:00,22.77
02.01.22 11:01,22.79
02.01.22 11:02,22.81
02.01.22 11:03,22.83
02.01.22 11:04,22.84
02.01.22 11:05,22.87
02.01.22 11:06,22.87
02.01.22 11:07,22.88
02.01.22 11:08,22.89
02.01.22 11:09,22.88
02.01.22 11:10,22.89
02.01.22 11:11,22.91
02.01.22 11:12,22.91
02.01.22 11:13,22.91
02.01.22 11:14,22.93
02.01.22 11:15,22.95
02.01.22 11:16,22.93
02.01.22 11:17,22.95
02.01.22 11:18,22.97
02.01.22 11:19,22.99
02.01.22 11:20,22.99
02.01.22 11:21,22.96
02.01.22 11:22,23.0
02.01.22 11:23,23.01
02.01.22 11:24,22.99
02.01.22 11:25,22.97
02.01.22 11:26,22.97
02.01.22 11:27,22.94
02.01.22 11:28,22.97
02.01.22 11:29,22.99
02.01.22 11:30,22.98
02.01.22 11:31,23.02
02.01.22 11:32,23.05
02.01.22 11:33,23.08
02.01.22 11:34,23.08
02.01.22 11:35,23.09
02.01.22 11:36,23.1
02.01.22 11:37,23.11
02.01.22 11:38,23.11
02.01.22 11:39,23.14
02.01.22 11:40,23.14
02.01.22 11:41,23.16
02.01.22 11:42,23.13
02.01.22 11:43,23.17
02.01.22 11:44,23.19
02.01.22 11:45,23.17
02.01.22 11:46,23.22
02.01.22 11:47,23.22
02.01.22 11:48,23.19
02.01.22 11:49,23.18
02.01.22 11:50,23.22
02.01.22 11:51,23.22
02.01.22 11:52,23.25
02.01.22 11:53,23.29
02.01.22 11:54,23.29
02.01.22 11:55,23.28
02.01.22 11:56,23.3
02.01.22 11:57,23.28
02.01.22 11:58,23.29
02.01.22 11:59,23.3
02.01.22 12:00,23.27
02.01.22 12:01,23.21
02.01.22 12:02,23.19
02.01.22 12:03,23.19
02.01.22 12:04,23.22
02.01.22 12:05,23.22
02.01.22 12:06,23.24
02.01.22 12:07,23.21
02.01.22 12:08,23.23
02.01.22 12:09,23.21
02.01.22 12:10,23.23
02.01.22 12:11,23.23
02.01.22 12:12,23.28
02.01.22 12:13,23.29
02.01.22 12:14,23.26
02.01.22 12:15,23.23
02.01.22 12:16,23.26
02.01.22 12:17,23.24
02.01.22 12:18,23.24
02.01.22 12:19,23.27
02.01.22 12:20,23.29
02.01.22 12:21,23.32
02.01.22 12:22,23.32
02.01.22 12:23,23.36
02.01.22 12:24,23.33
02.01.22 12:25,23.35
02.01.22 12:26,23.37
02.01.22 12:27,23.32
02.01.22 12:28,23.37
02.01.22 12:29,23.38
02.01.22 12:30,23.38
02.01.22 12:31,23.42
02.01.22 12:32,23.42
02.01.22 12:33,23.41
02.01.22 12:34,23.47
02.01.22 12:35,23.49
02.01.22 12:36,23.51
02.01.22 12:37,23.51
02.01.22 12:38,23.51
02.01.22 12:39,23.48
02.01.22 12:40,23.53
02.01.22 12:41,23.55
02.01.22 12:42,23.52
02.01.22 12:43,23.57
02.01.22 12:44,23.61
02.01.22 12:45,23.61
02.01.22 12:46,23.55
02.01.22 12:47,23.56
02.01.22 12:48,23.55
02.01.22 12:49,23.58
02.01.22 12:50,23.6
